"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"68817099999","2021-01-01T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0184,1","+0095,1","10202,1",,"120,M,+0251,1","120,N,+0183,1","99999,9,10189,1","1,1,003,1,+999,9",,"4,99,0098,1,999","SYN08068817 36/// /1810 10184 20095 30189 40202 51003 333 10251 20183 91019 555 91020=",
"68817099999","2021-01-01T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0174,1","+0072,1","10209,1",,"240,M,+0251,1","240,N,+0174,1","99999,9,10196,1","3,1,001,1,+999,9",,"4,99,0098,1,999","SYN07068817 46/// /1811 10174 20072 30196 40209 53001 333 10251 20174 91019=",
"68817099999","2021-01-01T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0192,1","+0071,1","10221,1",,"240,N,+0172,1",,"99999,9,10208,1","3,1,006,1,+999,9",,"4,99,0124,1,999","SYN08068817 36/// /1713 10192 20071 30208 40221 53006 333 20172 91024 555 10251 91022=",
"68817099999","2021-01-01T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0207,1","+0074,1","10215,1",,"240,M,+0211,1","240,N,+0172,1","99999,9,10202,1","1,1,001,1,+999,9",,"4,99,0149,1,999","SYN07068817 46/// /1816 10207 20074 30202 40215 51001 333 10211 20172 91029=",
"68817099999","2021-01-01T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0211,1","+0091,1","10201,1",,"240,M,+0227,1","240,N,+0172,1","99999,9,10188,1","8,1,007,1,+999,9",,"4,99,0221,1,999","SYN08068817 36/// /1825 10211 20091 30188 40201 58007 333 10227 20172 91043 555 91020=",
"68817099999","2021-01-01T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0207,1","+0097,1","10182,1",,"240,M,+0227,1","240,N,+0203,1","99999,9,10169,1","7,1,013,1,+999,9",,"4,99,0242,1,999","SYN07068817 46/// /1729 10207 20097 30169 40182 57013 333 10227 20203 91047=",
"68817099999","2021-01-01T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0192,1","+0105,1","10186,1",,"120,M,+0227,1","120,N,+0190,1","99999,9,10173,1","6,1,002,1,+999,9",,"4,99,0227,1,999","SYN08068817 36/// /1828 10192 20105 30173 40186 56002 333 10227 20190 91044 555 91018=",
"68817099999","2021-01-01T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0186,1","+0089,1","10189,1",,"240,M,+0227,1","240,N,+0184,1","99999,9,10176,1","3,1,003,1,+999,9",,"4,99,0268,1,999","SYN07068817 46/// /1729 10186 20089 30176 40189 53003 333 10227 20184 91052=",
"68817099999","2021-01-02T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0197,1","+0075,1","10167,1",,"120,M,+0227,1","120,N,+0184,1","99999,9,10154,1","8,1,013,1,+999,9",,"4,99,0206,1,999","SYN08068817 36/// /1624 10197 20075 30154 40167 58013 333 10227 20184 91040 555 91016=",
"68817099999","2021-01-02T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0222,1","+0049,1","10161,1",,"240,M,+0227,1","240,N,+0184,1","99999,9,10149,1","8,1,002,1,+999,9",,"4,99,0139,1,999","SYN07068817 46/// /1415 10222 20049 30149 40161 58002 333 10227 20184 91027=",
"68817099999","2021-01-02T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0238,1","+0080,1","10162,1",,"240,N,+0184,1",,"99999,9,10150,1","1,1,002,1,+999,9",,"4,99,0108,1,999","SYN08068817 36/// /1708 10238 20080 30150 40162 51002 333 20184 91021 555 10249 91016=",
"68817099999","2021-01-02T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0295,1","+0094,1","10156,1",,"240,M,+0308,1","240,N,+0184,1","99999,9,10144,1","8,1,003,1,+999,9",,"4,99,0103,1,999","SYN07068817 46/// /1412 10295 20094 30144 40156 58003 333 10308 20184 91020=",
"68817099999","2021-01-02T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0331,1","+0096,1","10143,1",,"240,M,+0335,1","240,N,+0184,1","99999,9,10131,1","8,1,005,1,+999,9",,"4,99,0103,1,999","SYN08068817 36/// /1612 10331 20096 30131 40143 58005 333 10335 20184 91020 555 91014=",
"68817099999","2021-01-02T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0318,1","+0124,1","10124,1",,"240,M,+0355,1","240,N,+0308,1","99999,9,10112,1","8,1,011,1,+999,9",,"4,99,0129,1,999","SYN07068817 46/// /1716 10318 20124 30112 40124 58011 333 10355 20308 91025=",
"68817099999","2021-01-02T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0283,1","+0129,1","10129,1",,"120,M,+0355,1","120,N,+0276,1","99999,9,10117,1","3,1,002,1,+999,9",,"4,99,0185,1,999","SYN08068817 36/// /1720 10283 20129 30117 40129 53002 333 10355 20276 91036 555 91013=",
"68817099999","2021-01-02T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","130,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0242,1","+0123,1","10123,1",,"240,M,+0355,1","240,N,+0230,1","99999,9,10111,1","8,1,001,1,+999,9",,"4,99,0134,1,999","SYN07068817 46/// /1314 10242 20123 30111 40123 58001 333 10355 20230 91026=",
"68817099999","2021-01-03T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","150,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0249,1","+0113,1","10108,1",,"120,M,+0355,1","120,N,+0222,1","99999,9,10096,1","8,1,010,1,+999,9",,"4,99,0149,1,999","SYN08068817 36/// /1518 10249 20113 30096 40108 58010 333 10355 20222 91029 555 91010=",
"68817099999","2021-01-03T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0167,1","+0110,1","10116,1",,"240,M,+0355,1","240,N,+0154,1","99999,9,10103,1","2,1,005,1,+999,9",,"4,99,0041,1,999","SYN07068817 46/// /3202 10167 20110 30103 40116 52005 333 10355 20154 91008=",
"68817099999","2021-01-03T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0198,1","+0121,1","10121,1",,"240,N,+0154,1",,"99999,9,10109,1","3,1,001,1,+999,9",,"4,99,0031,1,999","SYN08068817 36/// /3103 10198 20121 30109 40121 53001 333 20154 91006 555 10355 91012=",
"68817099999","2021-01-03T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0262,1","+0145,1","10126,1",,"240,M,+0280,1","240,N,+0154,1","99999,9,10114,1","3,1,001,1,+999,9",,"4,99,0031,1,999","SYN07068817 46/// /0102 10262 20145 30114 40126 53001 333 10280 20154 91006=",
"68817099999","2021-01-03T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0315,1","+0194,1","10110,1",,"240,M,+0321,1","240,N,+0154,1","99999,9,10098,1","8,1,010,1,+999,9",,"4,99,0108,1,999","SYN08068817 36/// /1412 10315 20194 30098 40110 58010 333 10321 20154 91021 555 91011=",
"68817099999","2021-01-03T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0306,1","+0182,1","10089,1",,"240,M,+0332,1","240,N,+0302,1","99999,9,10077,1","8,1,012,1,+999,9",,"4,99,0149,1,999","SYN07068817 46/// /1617 10306 20182 30077 40089 58012 333 10332 20302 91029=",
"68817099999","2021-01-03T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0294,1","+0187,1","10090,1",,"120,M,+0332,1","120,N,+0290,1","99999,9,10078,1","6,1,001,1,+999,9",,"4,99,0170,1,999","SYN08068817 36/// /1720 10294 20187 30078 40090 56001 333 10332 20290 91033 555 91009=",
"68817099999","2021-01-03T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0280,1","+0183,1","10092,1",,"240,M,+0332,1","240,N,+0273,1","99999,9,10080,1","3,1,002,1,+999,9",,"4,99,0165,1,999","SYN07068817 46/// /1719 10280 20183 30080 40092 53002 333 10332 20273 91032=",
"68817099999","2021-01-04T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0224,1","+0158,1","10089,1",,"120,M,+0332,1","120,N,+0224,1","99999,9,10077,1","7,9,003,9,+999,9",,"4,99,0026,1,999","SYN08068817 36/// /3502 10224 20158 30077 40089 58000 333 10332 20224 91005 555 91009=","Q010     3APC3  "
"68817099999","2021-01-04T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0224,1","+0163,1","10091,1",,"240,M,+0332,1","240,N,+0191,1","99999,9,10079,1","6,1,001,1,+999,9",,"4,99,0010,1,999","SYN07068817 46/// /0000 10224 20163 30079 40091 56001 333 10332 20191 91002=",
"68817099999","2021-01-04T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0235,1","+0166,1","10095,1",,"240,N,+0191,1",,"99999,9,10083,1","3,1,003,1,+999,9",,"4,99,0026,1,999","SYN08068817 36/// /3202 10235 20166 30083 40095 53003 333 20191 91005 555 10332 91009=",
"68817099999","2021-01-04T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0345,2","+0207,1","10090,1",,"240,M,+0356,1","240,N,+0191,1","99999,9,10078,1","8,1,001,1,+999,9",,"4,99,0031,1,999","SYN07068817 46/// /3402 10345 20207 30078 40090 58001 333 10356 20191 91006=",
"68817099999","2021-01-04T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0261,1","+0170,1","10085,1",,"240,M,+0371,1","240,N,+0191,1","99999,9,10073,1","7,1,006,1,+999,9",,"4,99,0041,1,999","SYN08068817 36/// /3602 10261 20170 30073 40085 57006 333 10371 20191 91008 555 91008=",
"68817099999","2021-01-04T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0312,1","+0207,1","10065,1",,"240,M,+0371,1","240,N,+0262,1","99999,9,10053,1","8,1,014,1,+999,9",,"4,99,0093,1,999","SYN07068817 46/// /1410 10312 20207 30053 40065 58014 333 10371 20262 91018=",
"68817099999","2021-01-04T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0252,1","+0198,1","10061,1",,"120,M,+0371,1","120,N,+0250,1","99999,9,10049,1","7,1,003,1,+999,9",,"4,99,0190,1,999","SYN08068817 36/// /1823 10252 20198 30049 40061 57003 333 10371 20250 91037 555 91006=",
"68817099999","2021-01-04T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0239,1","+0192,1","10074,1",,"240,M,+0371,1","240,N,+0233,1","99999,9,10062,1","2,1,011,1,+999,9",,"4,99,0180,1,999","SYN07068817 46/// /1720 10239 20192 30062 40074 52011 333 10371 20233 91035=",
"68817099999","2021-01-05T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0232,1","+0190,1","10070,1",,"120,M,+0371,1","120,N,+0230,1","99999,9,10058,1","8,1,002,1,+999,9",,"4,99,0185,1,999","SYN08068817 36/// /1720 10232 20190 30058 40070 58002 333 10371 20230 91036 555 91007=",
"68817099999","2021-01-05T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0225,1","+0177,1","10075,1",,"240,M,+0371,1","240,N,+0223,1","99999,9,10063,1","5,1,000,1,+999,9",,"4,99,0201,1,999","SYN07068817 46/// /1721 10225 20177 30063 40075 55000 333 10371 20223 91039=",
"68817099999","2021-01-05T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0231,1","+0165,1","10093,1",,"240,N,+0223,1",,"99999,9,10081,1","2,1,013,1,+999,9",,"4,99,0165,1,999","SYN08068817 36/// /1718 10231 20165 30081 40093 52013 333 20223 91032 555 10371 91009=",
"68817099999","2021-01-05T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0242,1","+0165,1","10101,1",,"240,M,+0249,1","240,N,+0223,1","99999,9,10089,1","2,1,008,1,+999,9",,"4,99,0149,1,999","SYN07068817 46/// /1716 10242 20165 30089 40101 52008 333 10249 20223 91029=",
"68817099999","2021-01-05T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0254,1","+0161,1","10108,1",,"240,M,+0264,1","240,N,+0223,1","99999,9,10096,1","2,1,005,1,+999,9",,"4,99,0170,1,999","SYN08068817 36/// /1718 10254 20161 30096 40108 52005 333 10264 20223 91033 555 91010=",
"68817099999","2021-01-05T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0252,1","+0154,1","10104,1",,"240,M,+0265,1","240,N,+0247,1","99999,9,10092,1","9,9,000,1,+999,9",,"4,99,0134,1,999","SYN07068817 46/// /1713 10252 20154 30092 40104 50000 333 10265 20247 91026=",
"68817099999","2021-01-05T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0223,1","+0155,1","10118,1",,"120,M,+0265,1","120,N,+0222,1","99999,9,10106,1","3,1,006,1,+999,9",,"4,99,0175,1,999","SYN08068817 36/// /1619 10223 20155 30106 40118 53006 333 10265 20222 91034 555 91011=",
"68817099999","2021-01-05T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0215,1","+0165,1","10131,1",,"240,M,+0265,1","240,N,+0215,1","99999,9,10119,1","3,1,005,1,+999,9",,"4,99,0118,1,999","SYN07068817 46/// /1811 10215 20165 30119 40131 53005 333 10265 20215 91023=",
"68817099999","2021-01-06T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0220,1","+0163,1","10126,1",,"120,M,+0265,1","120,N,+0205,1","99999,9,10114,1","8,1,003,1,+999,9",,"4,99,0180,1,999","SYN08068817 36/// /1718 10220 20163 30114 40126 58003 333 10265 20205 91035 555 91012=",
"68817099999","2021-01-06T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0215,1","+0152,1","10136,1",,"240,M,+0265,1","240,N,+0200,1","99999,9,10124,1","3,1,002,1,+999,9",,"4,99,0082,1,999","SYN07068817 46/// /2009 10215 20152 30124 40136 53002 333 10265 20200 91016=",
"68817099999","2021-01-06T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","350,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0199,1","+0145,1","10151,1",,"240,N,+0173,1",,"99999,9,10138,1","3,1,005,1,+999,9",,"4,99,0051,1,999","SYN08068817 36/// /3503 10199 20145 30138 40151 53005 333 20173 91010 555 10265 91015=",
"68817099999","2021-01-06T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0244,1","+0149,1","10153,1",,"240,M,+0255,1","240,N,+0173,1","99999,9,10141,1","3,1,001,1,+999,9",,"4,99,0057,1,999","SYN07068817 46/// /3603 10244 20149 30141 40153 53001 333 10255 20173 91011=",
"68817099999","2021-01-06T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0279,1","+0140,1","10143,1",,"240,M,+0280,1","240,N,+0173,1","99999,9,10131,1","8,1,006,1,+999,9",,"4,99,0057,1,999","SYN08068817 36/// /0605 10279 20140 30131 40143 58006 333 10280 20173 91011 555 91014=",
"68817099999","2021-01-06T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0260,1","+0137,1","10132,1",,"240,M,+0292,1","240,N,+0257,1","99999,9,10120,1","8,1,005,1,+999,9",,"4,99,0118,1,999","SYN07068817 46/// /1615 10260 20137 30120 40132 58005 333 10292 20257 91023=",
"68817099999","2021-01-06T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0218,1","+0135,1","10135,1",,"120,M,+0292,1","120,N,+0218,1","99999,9,10123,1","5,1,000,1,+999,9",,"4,99,0175,1,999","SYN08068817 36/// /1819 10218 20135 30123 40135 55000 333 10292 20218 91034 555 91013=",
"68817099999","2021-01-06T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0216,1","+0138,1","10134,1",,"240,M,+0292,1","240,N,+0213,1","99999,9,10122,1","1,1,003,1,+999,9",,"4,99,0175,1,999","SYN07068817 46/// /1819 10216 20138 30122 40134 51003 333 10292 20213 91034=",
"68817099999","2021-01-07T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0168,1","+0115,1","10125,1",,"120,M,+0292,1","120,N,+0167,1","99999,9,10112,1","8,1,005,1,+999,9",,"4,99,0026,1,999","SYN08068817 36/// /3502 10168 20115 30112 40125 58005 333 10292 20167 91005 555 91012=",
"68817099999","2021-01-07T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0190,1","+0125,1","10120,1",,"240,M,+0292,1","240,N,+0159,1","99999,9,10107,1","7,1,005,1,+999,9",,"4,99,0026,1,999","SYN07068817 46/// /2403 10190 20125 30107 40120 57005 333 10292 20159 91005=",
"68817099999","2021-01-07T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0186,1","+0133,1","10127,1",,"240,N,+0159,1",,"99999,9,10114,1","3,1,006,1,+999,9",,"4,99,0021,1,999","SYN08068817 36/// /0202 10186 20133 30114 40127 53006 333 20159 91004 555 10292 91012=",
"68817099999","2021-01-07T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0272,1","+0157,1","10120,1",,"240,M,+0272,1","240,N,+0159,1","99999,9,10108,1","8,1,003,1,+999,9",,"4,99,0031,1,999","SYN07068817 46/// /0102 10272 20157 30108 40120 58003 333 10272 20159 91006=",
"68817099999","2021-01-07T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0285,1","+0176,1","10110,1",,"240,M,+0319,1","240,N,+0159,1","99999,9,10098,1","8,1,009,1,+999,9",,"4,99,0093,1,999","SYN08068817 36/// /1409 10285 20176 30098 40110 58009 333 10319 20159 91018 555 91011=",
"68817099999","2021-01-07T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0266,1","+0164,1","10101,1",,"240,M,+0322,1","240,N,+0257,1","99999,9,10089,1","8,1,008,1,+999,9",,"4,99,0134,1,999","SYN07068817 46/// /1615 10266 20164 30089 40101 58008 333 10322 20257 91026=",
"68817099999","2021-01-07T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0223,1","+0152,1","10112,1",,"120,M,+0322,1","120,N,+0222,1","99999,9,10100,1","3,1,007,1,+999,9",,"4,99,0165,1,999","SYN08068817 36/// /1718 10223 20152 30100 40112 53007 333 10322 20222 91032 555 91011=",
"68817099999","2021-01-07T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0219,1","+0151,1","10120,1",,"240,M,+0322,1","240,N,+0218,1","99999,9,10108,1","2,1,010,1,+999,9",,"4,99,0180,1,999","SYN07068817 46/// /1721 10219 20151 30108 40120 52010 333 10322 20218 91035=",
"68817099999","2021-01-08T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0213,1","+0152,1","10110,1",,"120,M,+0322,1","120,N,+0213,1","99999,9,10098,1","7,1,010,1,+999,9",,"4,99,0190,1,999","SYN08068817 36/// /1720 10213 20152 30098 40110 57010 333 10322 20213 91037 555 91011=",
"68817099999","2021-01-08T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0215,1","+0132,1","10110,1",,"240,M,+0322,1","240,N,+0211,1","99999,9,10098,1","4,9,000,1,+999,9",,"4,99,0170,1,999","SYN07068817 46/// /1719 10215 20132 30098 40110 51000 333 10322 20211 91033=","Q011     3APCTEN"
"68817099999","2021-01-08T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0224,1","+0136,1","10118,1",,"240,N,+0210,1",,"99999,9,10106,1","3,1,003,1,+999,9",,"4,99,0190,1,999","SYN08068817 36/// /1820 10224 20136 30106 40118 53003 333 20210 91037 555 10322 91011=",
"68817099999","2021-01-08T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0248,1","+0144,1","10124,1",,"240,M,+0252,1","240,N,+0210,1","99999,9,10112,1","2,1,007,1,+999,9",,"4,99,0154,1,999","SYN07068817 46/// /1717 10248 20144 30112 40124 52007 333 10252 20210 91030=",
"68817099999","2021-01-08T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0268,1","+0147,1","10108,1",,"240,M,+0280,1","240,N,+0210,1","99999,9,10096,1","8,1,011,1,+999,9",,"4,99,0144,1,999","SYN08068817 36/// /1814 10268 20147 30096 40108 58011 333 10280 20210 91028 555 91010=",
"68817099999","2021-01-08T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0249,1","+0154,1","10091,1",,"240,M,+0280,1","240,N,+0246,1","99999,9,10079,1","8,1,010,1,+999,9",,"4,99,0190,1,999","SYN07068817 46/// /1819 10249 20154 30079 40091 58010 333 10280 20246 91037=",
"68817099999","2021-01-08T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0238,1","+0149,1","10089,1",,"120,M,+0280,1","120,N,+0237,1","99999,9,10077,1","6,1,005,1,+999,9",,"4,99,0170,1,999","SYN08068817 36/// /1818 10238 20149 30077 40089 56005 333 10280 20237 91033 555 91009=",
"68817099999","2021-01-08T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0246,1","+0154,1","10089,1",,"240,M,+0280,1","240,N,+0232,1","99999,9,10077,1","1,1,005,1,+999,9",,"4,99,0108,1,999","SYN07068817 46/// /1711 10246 20154 30077 40089 51005 333 10280 20232 91021=",
"68817099999","2021-01-09T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0178,1","+0125,1","10084,1",,"120,M,+0280,1","120,N,+0170,1","99999,9,10071,1","8,1,003,1,+999,9",,"4,99,0015,1,999","SYN08068817 36/// /0202 10178 20125 30071 40084 58003 333 10280 20170 91003 555 91008=",
